```
$ ./benchmark_all.sh
2023-01-01T19:38:25+00:00
Running ./bin/bench_kernels
Run on (48 X 3000 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x24)
  L1 Instruction 32 KiB (x24)
  L2 Unified 1024 KiB (x24)
  L3 Unified 16896 KiB (x2)
Load Average: 1.64, 1.64, 1.47
CPU::AVX: True
CPU::AVX2: True
CPU::AVX512F: True
CPU::Brand: Intel(R) Xeon(R) Silver 4116 CPU @ 2.10GHz
CPU::Vendor: GenuineIntel
Compiler::Name: GCC
Compiler::Version: 11.3.0
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
---------------------------------------------------------------------------------------
Benchmark                                             Time             CPU   Iterations
RX<double>/LM/10                                  52648 ns        52645 ns        13346
RX<double>/LM/12                                 198811 ns       198804 ns         3532
RX<double>/LM/14                                 771675 ns       771585 ns          901
RX<double>/LM/16                                3127675 ns      3127326 ns          223
RX<double>/LM/18                               12705587 ns     12705611 ns           55
RX<double>/LM/20                               57492331 ns     57487540 ns           11
RX<double>/LM/22                              304774319 ns    304772104 ns            2
RX<double>/LM/24                             1216146570 ns   1216057859 ns            1
PhaseShift<double>/LM/6                           12977 ns        12975 ns        55168
PhaseShift<double>/LM/8                           32809 ns        32806 ns        21180
PhaseShift<double>/LM/10                         113089 ns       113087 ns         6137
PhaseShift<double>/LM/12                         430133 ns       430102 ns         1624
PhaseShift<double>/LM/14                        1698056 ns      1697956 ns          406
PhaseShift<double>/LM/16                        6783285 ns      6782751 ns          103
PhaseShift<double>/LM/18                       27828553 ns     27827522 ns           25
PhaseShift<double>/LM/20                      118562138 ns    118560267 ns            6
PhaseShift<double>/LM/22                      518522026 ns    518465103 ns            1
PhaseShift<double>/LM/24                     2033023696 ns   2032909980 ns            1
T<double>/LM/6                                    11490 ns        11489 ns        60896
T<double>/LM/8                                    32371 ns        32368 ns        21036
T<double>/LM/10                                  114753 ns       114751 ns         6092
T<double>/LM/12                                  448959 ns       448929 ns         1570
T<double>/LM/14                                 1752072 ns      1751956 ns          399
T<double>/LM/16                                 7055351 ns      7054337 ns           99
T<double>/LM/18                                28531690 ns     28530205 ns           25
T<double>/LM/20                               118754688 ns    118752328 ns            5
T<double>/LM/22                               524621576 ns    524581626 ns            1
T<double>/LM/24                              2132254679 ns   2132166179 ns            1
IsingXY<double>/LM/6                               6937 ns         6936 ns       101988
IsingXY<double>/LM/8                              12933 ns        12933 ns        54589
IsingXY<double>/LM/10                             34952 ns        34950 ns        20048
IsingXY<double>/LM/12                            124966 ns       124966 ns         5612
IsingXY<double>/LM/14                            478170 ns       478156 ns         1467
IsingXY<double>/LM/16                           1947422 ns      1947287 ns          360
IsingXY<double>/LM/18                           8125632 ns      8124530 ns           85
IsingXY<double>/LM/20                          40085173 ns     40081736 ns           14
IsingXY<double>/LM/22                         248630377 ns    248603356 ns            3
IsingXY<double>/LM/24                        1072594378 ns   1072476266 ns            1
IsingYY<double>/LM/6                               7747 ns         7747 ns        90806
IsingYY<double>/LM/8                              15916 ns        15915 ns        44121
IsingYY<double>/LM/10                             48227 ns        48224 ns        14895
IsingYY<double>/LM/12                            179086 ns       179077 ns         3914
IsingYY<double>/LM/14                            710321 ns       710247 ns          951
IsingYY<double>/LM/16                           2747526 ns      2747409 ns          258
IsingYY<double>/LM/18                          11032710 ns     11030662 ns           63
IsingYY<double>/LM/20                          53412275 ns     53404312 ns           11
IsingYY<double>/LM/22                         289736459 ns    289726183 ns            2
IsingYY<double>/LM/24                        1208423238 ns   1208293044 ns            1
MultiRZ<double>/LM/6/2                             9191 ns         9191 ns        76646
MultiRZ<double>/LM/8/2                            22691 ns        22688 ns        30812
MultiRZ<double>/LM/10/2                           75549 ns        75545 ns         9245
MultiRZ<double>/LM/12/2                          294336 ns       294310 ns         2380
MultiRZ<double>/LM/14/2                         1181195 ns      1181153 ns          586
MultiRZ<double>/LM/16/2                         4624661 ns      4624003 ns          149
MultiRZ<double>/LM/18/2                        18649367 ns     18646387 ns           37
MultiRZ<double>/LM/20/2                        80031216 ns     80025717 ns            8
MultiRZ<double>/LM/22/2                       369415492 ns    369377505 ns            2
MultiRZ<double>/LM/24/2                      1479204645 ns   1479116678 ns            1
MultiRZ<double>/LM/6/4                             8774 ns         8774 ns        79312
MultiRZ<double>/LM/8/4                            23197 ns        23193 ns        31395
MultiRZ<double>/LM/10/4                           80455 ns        80451 ns         8968
MultiRZ<double>/LM/12/4                          291090 ns       291083 ns         2367
MultiRZ<double>/LM/14/4                         1159537 ns      1159528 ns          617
MultiRZ<double>/LM/16/4                         4603861 ns      4603585 ns          152
MultiRZ<double>/LM/18/4                        18639082 ns     18637943 ns           38
MultiRZ<double>/LM/20/4                        80150242 ns     80139540 ns            8
MultiRZ<double>/LM/22/4                       367340330 ns    367313866 ns            2
MultiRZ<double>/LM/24/4                      1480041616 ns   1479936596 ns            1
S<double>/LM/6                                    11568 ns        11567 ns        59979
S<double>/LM/8                                    32417 ns        32415 ns        21863
S<double>/LM/10                                  115696 ns       115690 ns         5869
S<double>/LM/12                                  448187 ns       448138 ns         1547
S<double>/LM/14                                 1805519 ns      1805415 ns          396
S<double>/LM/16                                 7174930 ns      7174021 ns           98
S<double>/LM/18                                29410978 ns     29409648 ns           23
S<double>/LM/20                               122336463 ns    122327522 ns            5
S<double>/LM/22                               539684020 ns    539647191 ns            1
S<double>/LM/24                              2170204027 ns   2170068347 ns            1
DoubleExcitationPlus<double>/LM/6                 18929 ns        18927 ns        36951
DoubleExcitationPlus<double>/LM/8                 53669 ns        53663 ns        12882
DoubleExcitationPlus<double>/LM/10               202444 ns       202439 ns         3503
DoubleExcitationPlus<double>/LM/12               819806 ns       819699 ns          843
DoubleExcitationPlus<double>/LM/14              3312307 ns      3312090 ns          211
DoubleExcitationPlus<double>/LM/16             13298210 ns     13296010 ns           54
DoubleExcitationPlus<double>/LM/18             55665067 ns     55654407 ns           13
DoubleExcitationPlus<double>/LM/20            236103126 ns    236070324 ns            3
DoubleExcitationPlus<double>/LM/22           1015156444 ns   1014982808 ns            1
DoubleExcitationPlus<double>/LM/24           4084364297 ns   4083899173 ns            1
CRX<double>/LM/6                                   5734 ns         5733 ns       121935
CRX<double>/LM/8                                  10736 ns        10735 ns        65262
CRX<double>/LM/10                                 31185 ns        31184 ns        22647
CRX<double>/LM/12                                120659 ns       120648 ns         5628
CRX<double>/LM/14                                475708 ns       475639 ns         1483
CRX<double>/LM/16                               1973498 ns      1973381 ns          366
CRX<double>/LM/18                               7860597 ns      7859351 ns           87
CRX<double>/LM/20                              35967438 ns     35965303 ns           18
CRX<double>/LM/22                             217434070 ns    217417109 ns            3
CRX<double>/LM/24                             914258469 ns    914123121 ns            1
