```
$ ./bin/bench_kernels 
2023-01-11T22:19:47+00:00
Running ./bin/bench_kernels
Run on (48 X 3000 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x24)
  L1 Instruction 32 KiB (x24)
  L2 Unified 1024 KiB (x24)
  L3 Unified 16896 KiB (x2)
Load Average: 5.90, 5.86, 5.84
CPU::AVX: True
CPU::AVX2: True
CPU::AVX512F: True
CPU::Brand: Intel(R) Xeon(R) Silver 4116 CPU @ 2.10GHz
CPU::Vendor: GenuineIntel
Compiler::Name: GCC
Compiler::Version: 11.3.0
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
---------------------------------------------------------------------------------------
Benchmark                                             Time             CPU   Iterations
MultiRZ<double>/LM/22/2                       362003434 ns    361979303 ns            2
MultiRZ<double>/LM/24/2                      1449699372 ns   1449638823 ns            1
MultiRZ<double>/LM/6/4                             8566 ns         8566 ns        79465
MultiRZ<double>/LM/8/4                            21962 ns        21962 ns        32508
MultiRZ<double>/LM/10/4                           73267 ns        73264 ns         9571
MultiRZ<double>/LM/12/4                          281422 ns       281419 ns         2490
MultiRZ<double>/LM/14/4                         1107026 ns      1106922 ns          640
MultiRZ<double>/LM/16/4                         4458787 ns      4458793 ns          158
MultiRZ<double>/LM/18/4                        17877068 ns     17875138 ns           39
MultiRZ<double>/LM/20/4                        78129078 ns     78125807 ns            8
MultiRZ<double>/LM/22/4                       353740083 ns    353709522 ns            2
MultiRZ<double>/LM/24/4                      1429586060 ns   1429578726 ns            1
S<double>/LM/6                                    11094 ns        11092 ns        64054
S<double>/LM/8                                    30741 ns        30741 ns        22739
S<double>/LM/10                                  110361 ns       110355 ns         6322
S<double>/LM/12                                  427048 ns       427048 ns         1628
S<double>/LM/14                                 1689709 ns      1689693 ns          415
S<double>/LM/16                                 6850846 ns      6850422 ns          103
S<double>/LM/18                                27765158 ns     27760303 ns           25
S<double>/LM/20                               119365414 ns    119351922 ns            6
S<double>/LM/22                               511520438 ns    511440345 ns            1
S<double>/LM/24                              2032615643 ns   2032277318 ns            1
DoubleExcitationPlus<double>/LM/6                 16994 ns        16991 ns        41296
DoubleExcitationPlus<double>/LM/8                 48378 ns        48370 ns        14588
DoubleExcitationPlus<double>/LM/10               177634 ns       177634 ns         3906
DoubleExcitationPlus<double>/LM/12               740698 ns       740669 ns          957
DoubleExcitationPlus<double>/LM/14              3029009 ns      3029002 ns          232
DoubleExcitationPlus<double>/LM/16             12045799 ns     12043438 ns           55
DoubleExcitationPlus<double>/LM/18             51032541 ns     51019793 ns           13
DoubleExcitationPlus<double>/LM/20            222109231 ns    222094882 ns            3
DoubleExcitationPlus<double>/LM/22            943440462 ns    943372711 ns            1
DoubleExcitationPlus<double>/LM/24           4000220289 ns   3999846213 ns            1
CRX<double>/LM/6                                   5717 ns         5717 ns       121848
CRX<double>/LM/8                                  10552 ns        10551 ns        66380
CRX<double>/LM/10                                 29459 ns        29456 ns        23485
CRX<double>/LM/12                                107785 ns       107763 ns         6406
CRX<double>/LM/14                                418402 ns       418335 ns         1664
CRX<double>/LM/16                               1755373 ns      1755256 ns          400
CRX<double>/LM/18                               7558149 ns      7557313 ns           91
CRX<double>/LM/20                              35587270 ns     35584227 ns           19
CRX<double>/LM/22                             199689694 ns    199633261 ns            3
CRX<double>/LM/24                             852888022 ns    852879883 ns            1
DoubleExcitationMinus<double>/LM/6                16791 ns        16788 ns        41303
DoubleExcitationMinus<double>/LM/8                48276 ns        48272 ns        14690
DoubleExcitationMinus<double>/LM/10              178681 ns       178658 ns         3935
DoubleExcitationMinus<double>/LM/12              719941 ns       719871 ns          964
DoubleExcitationMinus<double>/LM/14             2933982 ns      2933438 ns          233
DoubleExcitationMinus<double>/LM/16            12770694 ns     12768540 ns           55
DoubleExcitationMinus<double>/LM/18            51460933 ns     51460521 ns           14
DoubleExcitationMinus<double>/LM/20           222961425 ns    222910358 ns            3
DoubleExcitationMinus<double>/LM/22           980375262 ns    980338732 ns            1
DoubleExcitationMinus<double>/LM/24          3980006207 ns   3979513907 ns            1
DoubleExcitation<double>/LM/6                      4927 ns         4926 ns       142080
DoubleExcitation<double>/LM/8                      6095 ns         6095 ns       113794
DoubleExcitation<double>/LM/10                    10771 ns        10770 ns        65320
DoubleExcitation<double>/LM/12                    29886 ns        29885 ns        23413
DoubleExcitation<double>/LM/14                   105507 ns       105491 ns         6730
DoubleExcitation<double>/LM/16                   493395 ns       493372 ns         1442
DoubleExcitation<double>/LM/18                  2570306 ns      2570105 ns          259
DoubleExcitation<double>/LM/20                 15210599 ns     15210202 ns           39
DoubleExcitation<double>/LM/22                114806512 ns    114798806 ns            6
DoubleExcitation<double>/LM/24                503113642 ns    503061666 ns            2
IsingZZ<double>/LM/6                              17018 ns        17016 ns        40599
IsingZZ<double>/LM/8                              52614 ns        52612 ns        13130
IsingZZ<double>/LM/10                            199514 ns       199495 ns         3545
IsingZZ<double>/LM/12                            794951 ns       794855 ns          864
IsingZZ<double>/LM/14                           3286538 ns      3286542 ns          214
IsingZZ<double>/LM/16                          13378783 ns     13377867 ns           53
IsingZZ<double>/LM/18                          54091229 ns     54087904 ns           13
IsingZZ<double>/LM/20                         225377777 ns    225363452 ns            3
IsingZZ<double>/LM/22                         967445269 ns    967265728 ns            1
IsingZZ<double>/LM/24                        3966867588 ns   3966520113 ns            1
SingleExcitationPlus<double>/LM/6                 14816 ns        14812 ns        48300
SingleExcitationPlus<double>/LM/8                 40542 ns        40542 ns        16654
SingleExcitationPlus<double>/LM/10               143568 ns       143547 ns         5059
SingleExcitationPlus<double>/LM/12               559213 ns       559159 ns         1109
SingleExcitationPlus<double>/LM/14              2318423 ns      2318403 ns          313
SingleExcitationPlus<double>/LM/16              9379667 ns      9379195 ns           74
SingleExcitationPlus<double>/LM/18             36172653 ns     36169013 ns           19
SingleExcitationPlus<double>/LM/20            153479316 ns    153464476 ns            4
SingleExcitationPlus<double>/LM/22            657972708 ns    657810416 ns            1
SingleExcitationPlus<double>/LM/24           2582835764 ns   2582652384 ns            1
SingleExcitationMinus<double>/LM/6                12861 ns        12860 ns        54312
SingleExcitationMinus<double>/LM/8                35268 ns        35265 ns        19723
SingleExcitationMinus<double>/LM/10              126602 ns       126593 ns         5583
SingleExcitationMinus<double>/LM/12              512700 ns       512692 ns         1395
SingleExcitationMinus<double>/LM/14             2021294 ns      2021278 ns          346
SingleExcitationMinus<double>/LM/16             8245208 ns      8244700 ns           83
SingleExcitationMinus<double>/LM/18            33808924 ns     33806596 ns           20
SingleExcitationMinus<double>/LM/20           138838853 ns    138830249 ns            5
SingleExcitationMinus<double>/LM/22           620804500 ns    620806244 ns            1
SingleExcitationMinus<double>/LM/24          2493810326 ns   2493647218 ns            1
SingleExcitation<double>/LM/6                      5604 ns         5603 ns       122970
SingleExcitation<double>/LM/8                      9213 ns         9213 ns        75916
SingleExcitation<double>/LM/10                    22949 ns        22947 ns        30498
SingleExcitation<double>/LM/12                    81560 ns        81556 ns         8592
SingleExcitation<double>/LM/14                   308609 ns       308575 ns         2252
SingleExcitation<double>/LM/16                  1329636 ns      1329587 ns          529
