```
$docker container run -it --rm 515ef2898ccc /opt/install/bin/bench_kernels
2023-01-04T05:22:41+00:00
Running /opt/install/bin/bench_kernels
Run on (48 X 3000 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x24)
  L1 Instruction 32 KiB (x24)
  L2 Unified 1024 KiB (x24)
  L3 Unified 16896 KiB (x2)
Load Average: 0.62, 0.58, 0.72
CPU::AVX: True
CPU::AVX2: True
CPU::AVX512F: True
CPU::Brand: Intel(R) Xeon(R) Silver 4116 CPU @ 2.10GHz
CPU::Vendor: GenuineIntel
Compiler::Name: GCC
Compiler::Version: 11.3.0
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
---------------------------------------------------------------------------------------
Benchmark                                             Time             CPU   Iterations
PauliY<double>/LM/12                             137268 ns       137254 ns         5094
PauliY<double>/LM/14                             527535 ns       527515 ns         1321
PauliY<double>/LM/16                            2169719 ns      2169467 ns          325
PauliY<double>/LM/18                            8821820 ns      8821752 ns           77
PauliY<double>/LM/20                           44272015 ns     44262578 ns           13
PauliY<double>/LM/22                          257186387 ns    257155692 ns            3
PauliY<double>/LM/24                         1125353742 ns   1125183057 ns            1
PauliZ<double>/LM/6                                5738 ns         5737 ns       120647
PauliZ<double>/LM/8                                9180 ns         9180 ns        76417
PauliZ<double>/LM/10                              22378 ns        22376 ns        31442
PauliZ<double>/LM/12                              79998 ns        79989 ns         8778
PauliZ<double>/LM/14                             306318 ns       306291 ns         2304
PauliZ<double>/LM/16                            1283839 ns      1283738 ns          531
PauliZ<double>/LM/18                            5406482 ns      5405793 ns          119
PauliZ<double>/LM/20                           31147393 ns     31139293 ns           22
PauliZ<double>/LM/22                          207849193 ns    207712091 ns            4
PauliZ<double>/LM/24                          828794491 ns    828691548 ns            1
Hadamard<double>/LM/6                              6527 ns         6526 ns       107358
Hadamard<double>/LM/8                             11762 ns        11761 ns        59553
Hadamard<double>/LM/10                            33184 ns        33183 ns        21644
Hadamard<double>/LM/12                           123631 ns       123617 ns         5732
Hadamard<double>/LM/14                           521873 ns       521806 ns         1000
Hadamard<double>/LM/16                          1925882 ns      1925734 ns          361
Hadamard<double>/LM/18                          8094690 ns      8094020 ns           84
Hadamard<double>/LM/20                         42256293 ns     42248375 ns           17
Hadamard<double>/LM/22                        261434428 ns    261406803 ns            3
Hadamard<double>/LM/24                       1110585559 ns   1110479018 ns            1
IsingXX<double>/LM/6                               8800 ns         8798 ns        79220
IsingXX<double>/LM/8                              17563 ns        17561 ns        40580
IsingXX<double>/LM/10                             51319 ns        51306 ns        13115
IsingXX<double>/LM/12                            187496 ns       187477 ns         3683
IsingXX<double>/LM/14                            753672 ns       753577 ns          909
IsingXX<double>/LM/16                           2979118 ns      2978849 ns          235
IsingXX<double>/LM/18                          11835684 ns     11834043 ns           58
IsingXX<double>/LM/20                          54281665 ns     54270890 ns           11
IsingXX<double>/LM/22                         293965774 ns    293421447 ns            2
IsingXX<double>/LM/24                        1268682778 ns   1268444929 ns            1
CSWAP<double>/LM/6                                 5301 ns         5301 ns       131733
CSWAP<double>/LM/8                                 7363 ns         7363 ns        95423
CSWAP<double>/LM/10                               15625 ns        15625 ns        44978
CSWAP<double>/LM/12                               47573 ns        47570 ns        14752
CSWAP<double>/LM/14                              173967 ns       173958 ns         4036
CSWAP<double>/LM/16                              773394 ns       773310 ns          908
CSWAP<double>/LM/18                             3876172 ns      3875886 ns          183
CSWAP<double>/LM/20                            21340986 ns     21337258 ns           34
CSWAP<double>/LM/22                           152668049 ns    152653828 ns            5
CSWAP<double>/LM/24                           591406498 ns    591326108 ns            1
Toffoli<double>/LM/6                               5265 ns         5264 ns       132662
Toffoli<double>/LM/8                               7483 ns         7482 ns        93958
Toffoli<double>/LM/10                             16583 ns        16580 ns        42444
Toffoli<double>/LM/12                             51007 ns        50997 ns        13644
Toffoli<double>/LM/14                            187821 ns       187807 ns         3727
Toffoli<double>/LM/16                            822858 ns       822816 ns          873
Toffoli<double>/LM/18                           3776199 ns      3776046 ns          199
Toffoli<double>/LM/20                          19395336 ns     19392564 ns           36
Toffoli<double>/LM/22                         159867848 ns    159839129 ns            5
Toffoli<double>/LM/24                         531615866 ns    531517089 ns            1
SWAP<double>/LM/6                                  5806 ns         5805 ns       119574
SWAP<double>/LM/8                                  9239 ns         9238 ns        76149
SWAP<double>/LM/10                                23641 ns        23640 ns        29732
SWAP<double>/LM/12                                80204 ns        80198 ns         8748
SWAP<double>/LM/14                               307107 ns       307094 ns         2314
SWAP<double>/LM/16                              1306595 ns      1306533 ns          534
SWAP<double>/LM/18                              5907582 ns      5906434 ns          109
SWAP<double>/LM/20                             32111852 ns     32106669 ns           21
SWAP<double>/LM/22                            197834406 ns    197794844 ns            3
SWAP<double>/LM/24                            877408078 ns    877317598 ns            1
CZ<double>/LM/6                                    5247 ns         5247 ns       134565
CZ<double>/LM/8                                    7338 ns         7338 ns        95865
CZ<double>/LM/10                                  15967 ns        15965 ns        43806
CZ<double>/LM/12                                  52163 ns        52153 ns        13692
CZ<double>/LM/14                                 192712 ns       192697 ns         3628
CZ<double>/LM/16                                 851302 ns       851190 ns          802
CZ<double>/LM/18                                3972664 ns      3972373 ns          176
CZ<double>/LM/20                               21580285 ns     21577313 ns           31
CZ<double>/LM/22                              145606263 ns    145589270 ns            5
CZ<double>/LM/24                              644220414 ns    644121642 ns            1
CY<double>/LM/6                                    5912 ns         5911 ns       118638
CY<double>/LM/8                                    9426 ns         9424 ns        73605
CY<double>/LM/10                                  24215 ns        24211 ns        28942
CY<double>/LM/12                                  83617 ns        83613 ns         8439
CY<double>/LM/14                                 315590 ns       315590 ns         2228
CY<double>/LM/16                                1336629 ns      1336438 ns          517
CY<double>/LM/18                                5833967 ns      5833983 ns          116
CY<double>/LM/20                               29039971 ns     29040112 ns           22
CY<double>/LM/22                              183969592 ns    183953957 ns            4
CY<double>/LM/24                              799901880 ns    799788531 ns            1
CNOT<double>/LM/6                                  5830 ns         5829 ns       120917
CNOT<double>/LM/8                                  9075 ns         9075 ns        77564
CNOT<double>/LM/10                                23066 ns        23066 ns        30592
CNOT<double>/LM/12                                77204 ns        77204 ns         9067
CNOT<double>/LM/14                               291284 ns       291273 ns         2409
CNOT<double>/LM/16                              1232703 ns      1232551 ns          568
CNOT<double>/LM/18                              5507679 ns      5507334 ns          121
CNOT<double>/LM/20                             28147734 ns     28144655 ns           26
CNOT<double>/LM/22                            200887261 ns    200865640 ns            4
CNOT<double>/LM/24                            764664870 ns    764600746 ns            1
Rot<double>/LM/6                                  35197 ns        35196 ns        19976
Rot<double>/LM/8                                 110617 ns       110613 ns         6366
Rot<double>/LM/10                                413486 ns       413485 ns         1699
Rot<double>/LM/12                               1700621 ns      1700559 ns          409
Rot<double>/LM/14                               6575621 ns      6575356 ns          106
Rot<double>/LM/16                              26067969 ns     26067230 ns           27
Rot<double>/LM/18                             104802986 ns    104789968 ns            7
Rot<double>/LM/20                             423272680 ns    423236986 ns            2
Rot<double>/LM/22                            1764127489 ns   1763982770 ns            1
Rot<double>/LM/24                            6950255251 ns   6949680245 ns            1
RZ<double>/LM/6                                   18837 ns        18836 ns        37123
RZ<double>/LM/8                                   56723 ns        56719 ns        11934
RZ<double>/LM/10                                 203294 ns       203273 ns         3469
